Google Ads campaign,Nth week,Google Ads cost,Google Ads impressions
md_pmax_детские_товары_мебель,0002,3610.22327,63068
md_pmax_товары_для_дома_хозяйственный_инвентарь_хозяйственные товары_туалетная_бумага_GA4,0002,3576.951222,30051
srch_prod_зоотовары,0002,3543.91,20868
md_pmax_детские_товары_беременость_и_материнство,0002,3506.51,45913
md_pmax_продукты_питания_напитки_чай,0002,3502.710496,71370
shop_st_детские_товары_питание_печенье,0002,3490.96,58123
md_pmax_красота_и_уход_макияж,0002,3452.37,117862
shop_st_дача_сад_огород_дачный_отдых,0002,3414.64,82071
md_pmax_детские_товары_подгузники_салфетки,0002,3372.995277,61975
shop_st_бытовая_химия_репеленты,0002,3349.07,61385
md_pmax_красота_и_уход_азиатская_косметика,0002,3275.31,54072
md_pmax_бытовая_химия_средства_для_мытья_посуды,0002,3202.725979,37431
md_pmax_продукты_питания_кондитерка_печенье,0002,3145.271052,76140
md_pmax_красота_и_уход_уход_за_волосами_окрашивание,0002,3043.68,121907
md_pmax_красота_и_уход_парфюмерия,0002,3009.22,68174
md_pmax_школа_офис_и_книги,0002,2920.50585,88869
srch_Красота_и_уход_DSA,0002,2781.05,27472
merch_shop_st_stereo,0002,2778.83,73211
md_pmax_красота_и_уход_лореаль,0002,2770.54,56051
md_pmax_красота_и_уход_уход_за_лицом_умывание,0002,2733.08,56919
md_pmax_товары_для_здоровья_домашняя_аптека,0002,2732.615169,44592
md_pmax_зоотовары_коты_дом_и_отдых,0002,2697.769454,46925
shop_st_красота_и_уход_уход_за_полостью_рта_зубные_пасты,0002,2691.96,54625
search_brand,0002,2650.01,55591
shop_st_зоотовары_коты_здоровье,0002,2610.81,52072
srch_prod_бытовая_химия,0002,2610.73,20892
shop_st_красота_и_уход_уход_за_телом,0002,2579.67,58508
shop_st_красота_и_уход_уход_за_полостью_рта_електрические,0002,2530.54,20726
md_pmax_бытовая_химия_ароматы_для_дома,0002,2527.1,44966
srch_Бытовая_химия_DSA,0002,2493.89,21228
md_pmax_продукты_питания_бакалея_макароны,0002,2378.14,60923
md_pmax_МБТ_техника_для_дома,0002,2373.900452,26115
shop_st_продукты_питания_крупы,0002,2253.88,59327
md_pmax_МБТ_GA4_top24,0002,2048.15,44792
md_pmax_детские_товары_здоровье,0002,2004.91639,24539
shop_st_детские_товары_питание_каши,0002,1973.24,32206
shop_st_детские_товары_автокресла,0002,1908.72,32857
md_pmax_дача_сад_огород_садовая_техника_GA4_onlyshop,0002,1690.07,35302
shop_st_продукты_питания_хлебобулочные,0002,1686.37,32025
srch_Зоотовары_DSA,0002,1412.03,7882
shop_st_зоотовары_грызуны,0002,1405.43,39258
md_pmax_детские_товары_кормление_техника,0002,1333.561279,11580
md_pmax_красота_и_уход_для_мужчин,0002,1307.52,17821
md_pmax_зоотовары_коты,0002,1300.821059,19810
shop_st_детские_товары_питание_бакалея,0002,1296.48,25119
shop_st_красота_и_уход_уход_за_телом_мыло,0002,1224.01,19594
shop_st_зоотовары_рыбам_и_черепахам,0002,1215.33,14279
shop_st_продукты_питания_молочные_продукты,0002,1214.84,32095
md_pmax_красота_и_уход,0002,1143.738392,37619
shop_st_детские_товары_для_купания,0002,1079.14,21507
srch_cat_БАДы,0002,1000.9,3057
merch_shop_st_whisky_corner,0002,924.47,23453
shop_st_алкоголь_слабоакогольные_напитки,0002,901.3,22953
shop_sm_all_max,0002,871.6,129083
md_pmax_детские_товары_игрушки_детское_игрушечное_оружие_GA4,0002,858.723556,25797
md_pmax_красота_и_уход_гигиена,0002,807.271092,9156
Реклама_журналу,0002,728.78,28286
srch_cat_електроника,0002,668.79,5077
shop_st_детские_товары_подгузники_горшки,0002,639.58,13147
shop_st_товары_для_дома_текстиль_для_дома,0002,630.67,4227
md_pmax_детские_товары_детсткие книги,0002,626.95,12737
md_pmax_красота_и_уход_для_мужчин_бритья,0002,606.46,13755
srch_prod_товары_для_дома,0002,541.72,7356
shop_st_зоотовары_птицы,0002,520.16,14055
shop_st_продукты_питания_суперфуд,0002,508.4,20699
merch_shop_st_меблева_зона_кровати,0002,504.14,14160
md_pmax_дача_сад_огород_ручной_инструмент_GA4_onlyshop,0002,485.11,14902
srch_cat_зоотовары,0002,462.7,3867
shop_st_товары_для_дома_интерьер_и_декор,0002,446.92,2899
srch_Азиатская_косметика_DSA,0002,438.9,2714
shop_st_бытовая_химия_уход_за_авто_GA4,0002,429.98,15215
md_pmax_детские_товары_школа_newclientsoff,0002,390.667066,5108
shop_st_зоотовары_собаки_груминг,0002,376.7,13099
srch_Дача_сад_город_DSA,0002,366.47,3356
srch_prod_продукты_питания,0002,338.72,6184
merch_shop_st_меблева_зона_шкафы,0002,318.13,5821
merch_shop_st_dewelt_посуд,0002,283.9,3466
merch_shop_st_меблева_зона_комоды,0002,272.63,4529
shop_st_товары_для_дома_посуда_GA4,0002,264.26,4354
merch_shop_st_dewelt_текстиль_простирадла,0002,245.03,4313
srch_cat_бытовая_химия,0002,233.51,2112
srch_prod_товары_для_дома [1] Clone,0002,198.66,3716
merch_shop_st_меблева_зона_тумбы,0002,182.48,3567
merch_shop_st_duvo_igrashka_игрушки и творчество,0002,174.41,2555
srch_Товары_для_здоровья_DSA,0002,171.11,1153
shop_st_детские_товары_игры_на_улице,0002,33.61,433
merch_shop_st_меблева_зона_текстиль_для_дому,0002,26.3,408
merch_shop_st_Astras_самокати_екіпірування,0002,25.78,703
merch_shop_st_duvo_igrashka_игрушки и творчество_фигурки героев,0002,18.63,769
merch_shop_st_GT_Store_настільні_ігри,0002,10.34,516
merch_shop_st_меблева_зона_пуфы,0002,3.02,84
merch_shop_st_duvo_igrashka_игрушки и творчество_настольные игры,0002,1.62,36
merch_shop_st_Astras_велосипеди,0002,0,18
merch_shop_st_GT_Store_творчість,0002,0,116
merch_shop_st_GT_Store_творчість_мозаїка,0002,0,57
srch_prod_красота_и_здоровье,0002,0,15
srch_prod_красота_и_здоровье [1] Clone,0002,0,1
md_pmax_алкоголь_виски,0003,74456.36,732684
md_pmax_алкоголь_пиво,0003,49655.98,669249
md_pmax_детские_товары_питание,0003,45541.199633,408549
md_pmax_красота_и_уход_гигиена_подгузники_для_взрослых,0003,43875.45,259848
md_pmax_алкоголь_вино_игристое,0003,39174.91,415698
md_pmax_детские_товары_подгузники,0003,33467.359353,302671
md_pmax_продукты_питания_напитки_холодные_вода,0003,31655.560309,383142
md_pmax_товары_для_дома_посуда_столовая_посуда,0003,29980.823459,270430
md_pmax_товары_для_дома,0003,27776.48,521631
md_pmax_зоотовары_коты_кормление,0003,27489.75,247150
srch_prod_алкоголь,0003,24552.66,118239
md_pmax_алкоголь_бренди,0003,23897.9,277737
md_pmax_зоотовары_собаки_кормление,0003,23877.73,193483
md_pmax_алкоголь_вино,0003,23671.81,345040
md_pmax_детские_товары_игрушки_лего,0003,22115.730552,375553
md_pmax_детские_товары_подгузники_пеленки,0003,21526.927821,339667
pr_demgen_vendor_bella_2406,0003,21076.037627,411930
md_pmax_продукты_питания_кондитерка,0003,21062.841354,394228
pr_demgen_vendor_lego-new_2406,0003,18731.467619,186444
srch_DSA_алкоголь_UA,0003,18243.94946,91741
md_pmax_продукты_питания_напитки_кофе,0003,17578.08,239577
md_pmax_алкоголь_ром,0003,16572.09,187430
md_pmax_товары_для_здоровья_интимные_товары,0003,16085.070382,190190
md_pmax_детские_товары_косметика_и_гигиена,0003,15606.19976,184670
md_pmax_алкоголь_водка,0003,15228.64,197335
md_pmax_бытовая_химия_средства_для_уборки,0003,14105.443984,196990
pr_demgen_vendor_panda_2406,0003,14104.760524,262284
